video_id,final_views
Ct-qJURi-9Q,29950
OqnT-Fo8_tg,62418
-CmTaNEhgNI,434882
pg5lzOJ9EmY,192108
HqzgnQ84Nss,2820
jeWNQfaNNbk,21111
sgFZmu81Et8,10925
wH9qVtCPxOQ,180688
ocUc5xeK1ro,36591
rwDgT57uKxs,70065
TK_ZGf-HjOs,941400
TXnm5rUFLpY,384091
8s2oBivD2WI,13642
EVPHaL-LgxU,2925
kpt5wa3f-K4,40735
7P7PXNoZdM0,3391
LB1ER1hMrAg,1702876
0kOe7kKjHZ8,938
7yOaXIm0H48,999
XHpUO6Qqa8o,27207
TQ_TqubFEP8,3100
oXRQkkwfXzU,8091
ix15KXCKepA,13067
FOn2cRHn-b4,23481
PfQ8RaWWRJE,21327
x3JrMDix8Xs,227471
Idjo16vF978,936
CmCUsamlo88,23101
cILRmj4b12c,638969
5WW7pZ3x-Wg,10884
HfzTwvE8AK0,5720
0WVlM_X4QGc,3567
sJdz2XzWNQM,6020
kmlcPudnQAw,31327
hzomusogktw,26221
4s1bWnfdZaY,3895
aJelpXQ5nLI,69272
9W09aBN6mAg,27051
F4CaHgQe_Fs,43721
u7jzDJogd58,1252
kGDcebBsa9c,740
vkDC9aR5xk4,2766
clQo2LEWL2U,189650
EFvFyLEYIOw,623
wObnU_pByqA,13909
atjUuen8UAs,860
5UFsnI4qPFU,25433
8o7lLYIv1rc,4983
uTNAMlUb5dc,4850
1voegQkdylg,2320
wQqgJI1LNsk,16347
xiif3QwDi28,425
MRng61tKXi4,16714
NuxK63tO7nA,64922
dohpRRLx6zw,618
hgDLoAgRpiA,86264
tAyjlBPIlAg,14715
P-WpB5EExns,39361
zSL_P_Rc6ZY,30025
nF68q_5t_A0,10204
VgUM4LGyxLs,9961
f4cfjKbAs7A,202580
5VTKVbjEBMM,1739
JUborib_uE0,4854
MH7Mai-MULs,29598
Ogu1-ib4kNY,814
V6TiK6JB1n8,8678
1UKk2wSJERk,28248
fSKg4qmjutw,492
v5LY041DUE0,2632
QleRkVjWfMI,172
4nULW42qhj4,1320
jaTHlnHaTcY,2045
c5FyD9dowHM,1132
HGzRTKK9nnM,7672
4nEdbKyfJCw,86554
YeaP85SehZU,5042
AD5X7TEU7QA,2444
n3DuBGkS5S4,11158
36LnsDaxeZc,3834
5LVPaUxk9uU,38294
zuXZ3sFj_rs,2350
bbBhUtn-e1w,19221
fucC1D1Yj50,5263
eqt8ECGfank,8791
H6XC-R49Znw,9393
JU1hqgaExa8,1018
nhlsFt9y1Mg,8531
i15QR8GPiHc,11610
ZXo5fTnPONw,196812
pPbCsHwGsiw,1650
ND725nM-DTc,216
4MO4Dko69ro,27395
xMgTUJqq0u8,40661
cKX1YSxTlnE,703
7PI4E0_5elE,1636
HWxGJECOuRo,1865
_D8CWyhf4Ls,85331
-BL3te2xZSs,34906
NO7HZ7fv-pc,15507
nXhc4zo1epk,1399
hNNH7NjseHI,12611
oJCAGySHou8,413
_X3tzJqdJC4,12329
QCCRYA-VCZA,8231
kYO-as_kovU,3293
nR5CuZK8X2s,2960
Zcs6LqZoeuM,1111
8i9alz-4EdA,616
WUhMrhj7VoM,9121
SP7P_PHBiAM,38752
JRQhsgrkeNw,4820
JoUKYZ7XHaw,123009
sMCvm0ClmVU,36239
R9USR-hL-fg,31
wRt2j8aEtAs,12322
cLwec6zxHu8,16050
KHmlaZKdRkQ,10238
Qf1E896teVs,583980
WudpZqrsZgA,102591
MMCyRYBosP0,1941
ttCiD5-aLVk,7371
4bawjxU7aVM,187
hPK5_joT_QI,1206
ExLY6A1alXw,24193
UbQOSipC-rs,1142
9NlCjGwL678,4052
sRmgG3RM8BE,1693
I504TEQVbuI,131233
t4LoC4TscQw,6067
fcjTxUDiGN4,37203
Mtbb9pwLFO0,6641
YxP0dk4y27s,1404
396i7uYXLPc,5321
if7KGLbButs,7706
ruN6x7zJV1U,22
0mudaxD33fg,108629
5l8g7e4KHgw,17420
z6Biu97OaiI,708
BFHtn7C3Oz4,1865
5O6JwZ0tHPM,2666
-jaeoPunslc,833
ySSQsnqLPJg,60057
Yr_tZq6hvM4,586
mmcdXMIEJQ8,2860
WRrOfUe-OdM,1038
lW21a_5XxTM,12173
hfBAJdR0w4Q,15289
gQPpeBne2wY,38590
oYIs26ORRtk,2475
mhJLokOcIh4,29296
4mpSIoRXIN8,6776
cyHVb1XfU7k,25925
YJP3Z7HrFj4,76636
Wzhpkl7nArI,97645
yRVM4aNHmMk,3411
tNGlFEel-PU,29602
bH-w5ztw7Qo,545
ERpGW1QUadg,21843
vmbWNffwYdc,7993
lJQlTdfmICo,26583
aymb0SY5ZiI,24622
L_B-9AF7Egk,80505
cj8PeNmU1Os,367
C0I3zJpBWOg,20081
-LaWylaJfS8,111713
17Y2uD3MK_k,1567
puh3K5fANE8,6007
q_dVSIsJtlo,28670
EhbzK2wagJo,5098
E1EEljGhYPc,3067
wwyWVmsQVMg,3141
AKKon7SR2zg,51267
MRrUUF0M0t0,830
zR5PdLeqlHQ,12537
Lyfy6s_ySq4,14749
PYPaSHf9NiQ,34035
OLlj0-hTRno,693
tMBr4oc6Q-A,5761
rJwkQ3f7MG8,32548
9T07azGZYVo,3819
jShwlr8_wOM,1270
q3qGVNWbYxY,2866
jjWCnE0PKsw,563
FHXGbrEduvM,22338
9qy12zMaX8U,31810
ZAnXwn3al38,4110
U3e4hQtyJac,3808
dv8FljTJtSc,974
wUiGXpaS4a4,9893
MAApPtwWOwY,1197
77hdYda8uSc,11325
nY5Qz8lQxmc,5014
4DUql2PzhhQ,16704
KhJXA5nPZl8,25709
4Nl0iDw-EXI,16884
3phLkIX1ivs,15485
GwqAfieo4Jc,3805
2zfMoGnavhg,153518
wkhJPEyhph8,19466
o5e0G2BxKkc,246462
fg8ugSCNk2I,38788
HieTef_MQY8,10747
Nue1F57BVng,6082
Qsu5eIsx3b0,17827
7C_bAQQXluY,1360
U8ApMCPmz_0,23430
1AdFjH2Mk6Y,9962
TRyMJC35SpY,14873
CSe1dVPaKT8,4591
Aao5B1YHcuw,32428
DK-s-mb1y4I,17542
IhMEHKhb-Lk,16905
WLg4Cmj6VC0,4165
cTM4blQ1zQs,4991
b4R4yeN-kLQ,24406
XQDq5ia0bII,9737
mFkE--Mia5I,1124
C1gMTvREdOw,3165
bFVBL-oTQos,2274
slVU9auBI9Q,136290
fxCV5X8RLe8,20291
yxOtU2EWIsI,777
TM1dXR2wMaE,6156
52ToKGvMZ6M,32241
rQHGnrw47tg,6855
F_5ybSTwRiQ,21309
AJl1M0vYRTs,759301
G-3KWZX2y-Y,10728
OekteXbwu7k,2894
YFdiWey92QE,56295
NzvU0wVJWl0,6734
ox21hjuRAm0,167562
XyCvVn8nh18,8549
ExdW0FWw2rY,35174
GzwH3XmeULs,635219
h7DAtzHPg14,37747
0xd_GFEDikw,595
X9fNfPyk6xg,29
CB04i3HUKqY,23234
VwY8Mj_gl9s,7074
LvCj5d1qdBM,34382
SLs3rJsX4DA,16436
j0dfAvL4rFc,4909
jtMmh5FsRVw,1094
B8dX7UsKiOY,24234
BL4LbF8DUWo,422035
9AxU_let5f0,3464
AF_TDRF0zJI,1494
IvUiWXt2cTY,74
hfxeNl_AWlI,8952
yW_z01sRPrQ,308513
Pcy8esOhfdI,34603
NgZ-dCgDbE8,24010
hZmfDLjFk9U,17774
cW_lphWOEf8,1268127
-f_dMcSxZWs,5571
BkYbY86n3Fc,7594
PuRxfXZlLJI,1221
OEDgbKIl0iY,93870
uavPK-u3iU0,3573
nfSsfFPgu2s,22926
Swg_AO3Y4mo,1443
6lz1EgNW9kI,4101
f1PDyTGQL3M,92599
9_0E-x8xTC4,421
HNS9-s-WyOQ,1116
0Bn6vXQDz_I,1281
tYCHc_rH7eo,1257
ZXwG9q_lUtM,1899
X0ByJmZUJ7c,1686
ojnlN_qYvLE,817
q4D6QJbjqgo,31407
oGMbLatEz5w,3798
T5OtljuCmvg,25643
-9iaGZA0v-s,12
5XG_VbEQ9Tw,29995
5GyN_DBbRjk,1365
MFc6ptZDeNg,31184
ERg4Cfoux34,27389
VP58ZlwJJ0Y,844
cLcgJ5LH6ho,58531
mKqUcLGNR_M,3208
38Q0h14e3Ks,9227
Ef_uuz879S0,21811
QBzArKodLWU,33
uPddiCEgAYQ,354697
FxRghK9lCRY,48672
7lArBKULmSA,22146
Ikzz-1BGjzY,18365
VNq4mSKypI0,5904
H7-mPwnXONo,223539
_BGOif3IV0s,784
7uVeA0Q513E,6686
EMar2mMp9W4,2497
OeL0OPKmyRc,582970
cQpg3DhgZZk,104921
YsNoHOyiXoo,29892
N8w16gx-xEk,95247
adnsQ1S-Ubw,200011
pyxz3eaebcc,3761
HkBfMrBiJRM,31046
WbTs6bouIYw,1543
pDINF7WgWzU,35004
nMghFaTTN60,397
BpQQ03ijEl4,72550
DwBfvxhpBs8,906
ngn73gtyPgg,22588
wGBCp-YkZf8,1728
hVpRD5ZYXzU,40615
5vrTYmbvCJQ,32
97aKBdBzYls,5456
NxnXqpc_c4E,1884
jygGY6T1Viw,116925
LNhDVfYNUbU,392390
kbpxo9PAZ0Q,4349
7PKNOs1XQZ8,8158
fA5o1AzauKw,5805
qYpKVIOdy2g,10283
-apj6hw3ySo,17199
aSKrRFW8_SU,4634
0ylKdXm_G9Y,2686
w0TCQh-eJrY,71518
fi5giibA-9E,13073
YaL8cU_YNRM,11326
E20eXw_4OYg,7793
zNtC7mmNw2k,15939
GJrhIa4C9yI,37048
_BrS1cQNcKg,626831
Cb089ut9ja8,896
uccHAi_FnN0,115461
13b6ZumfRe4,9292
7hwtF87j6YI,248774
MPkGF5s3eRw,2082
zG342gsPuMg,1306
dJfUWgSFB48,20757
BoR_sHTVAfs,11722
-nnlwWBLrlA,23135
4h7nvNuiOo4,22442
b6tkSv1Q4K8,1029512
I0VgI2F6whE,687296
cA7RbmTp4bE,2347
n-7-OrWXG9w,39897
K7YjQrcgYwo,8514
UeLyxqSYVdk,16045
CDkIe2Grd2g,5617
h8cObimwSvc,4557
-_OeyBQTe3I,19052
unhE8T6YNik,861043
bpDZJLUO7EI,25050
M8e6WTzNF5I,7111
_nkL-PfCxew,70910
j5at6FV_T6M,4941
NmU8t2OW3s4,40551
4N-7L_hAJy8,1524
lbTI_2BtI6U,67421
t8O3tjCgbg0,20495
0BuSShEAchA,585614
kvqi5Sih-iE,40303
ccd2nXeAGIk,92857
bL7ryuurl7Y,20404
hvKWvVF7Is0,62286
ORoh3p1UsPU,1935831
xXmbwTWXLhY,20166
YH8ljPlOT88,6
dkWcnz3xHHs,16868
JlvFVfmAe2A,1475
qVKah8j_1R4,55827
UAG47kTF2Rs,7512
j7VOyal3pyg,25814
dY6SRN50Qqs,17449
j7XfSZ_d374,833
oR0aPI_VI2s,5207
6ShSPwa96fs,2206
knJ5GKvs_BY,8480
mfBgAwGidzQ,183087
z5N3DTwD-88,20177
9WSnF44w_tU,111
bxGogJa_Tb0,9177
TuihawDGYgc,926
wRehDUhJUtw,38073
PnWmHA32ujs,1149
p1pEaEWhOws,3648
RhB0pdHU6jg,2968
5hH3NUXKncM,5286
Rv2-Pd1PZ3I,5072
CPeUGmbYaUo,3975
jvJa2qk54S0,30543
-_opv9yDimo,1369
OTS9_WpMDn4,23723
Tl0T3uIknqc,30000
R4DT-P4WZdM,1789
PvjctNaPBnU,1080
lkPeYbVYmOQ,1601
lNa5GFLeE8I,1568
n-XdkhJSGAU,1606
xM6YyrhdOW0,22609
sUX8d5QAS1M,51557
yksLrIahN80,9981
xHLTg0TZfsQ,926
MPgb4PRlwsY,1020
EO_joMMCiWQ,12228
8bseSS20p70,5081
jNIH6OleVDY,466562
YWjPisQwGco,87870
lo70IerC1ms,12528
sSPcGp88v2s,7802
uRSLgKQ3-ac,3080
NEdXL89nxUM,34131
yQ_-vnGEmEA,1285
PB1NmLF7TeE,14640
H7gYana4f6A,58577
moLA50Z6UpY,3002
VmDO9mcAO0U,26
TMSs5h2jJpY,36512
jRL5GxoKT58,21279
KMBNSV2VBH4,1978
iSPPVyy1QUA,1701
VXJnrDUeEmQ,788
9FxL1SQl-JY,9295
xfc0OVFlXsM,338307
pYrOVD6LsOg,867
6oOOTWPkgq0,2095
pjFf4XhLf9g,28902
Y-KTt4W-mlI,22106
b3qkWAewtdw,16187
aYrj6fqsO0g,11813
zKJ1LUn9OIc,1348316
WRONC2teUfI,34240
UauURNBNdLs,2652
Dc19IrHNdWU,36583
4nVoJRsGU8U,18421
y3Hk-VBo40Y,202810
ORVFZ-AMhnc,88587
gLH88mz5h6Q,6383
b2PL7ftEdBM,3331
RvTslZZ5O7M,22547
JujW4gkoIuc,5038
ESpDf6d9WBw,1279
Q-I-KfPF958,12782
d-026IcXe4w,6460
-8ZYBU2xVws,22569
TU0Db9tCbIA,1678
mixmvW__m-o,10523
3YKtTDP-m0I,15334
I_2NpMImUto,884
DWuZO1rfrvE,8097
H-HAEcTyGyQ,16103
gpUaRJ2ySOU,13530
__ZP3SrwQiM,826403
BIfGYQ-1QuI,22708
8B9YjCTkt6k,18003
xfAHfUAInnQ,27272
wH6hgwaaaAs,28979
uqFxHgnHnX0,14977
VGjveuv_d4g,11389
Uf-HU7cX1Xg,3476
-g-tyU8dvD0,11289
14No35u6qJg,1353
AomOdKR_I4Q,8748
t7YuxH4uDSM,19337
daQ4nRqhbzw,24400
bd3mbiIs7UI,38371
ohPmkWoSaCg,3959
VCeMkHGnnZ4,5990934
qT27diMi5zI,17794
cZr40HaPd8g,2409
2E_anXrCXZ0,8717
FKtLdhhwLAc,6156
WhEdS4iFsms,18840
ZBRw10V5QI8,37852
tewP4x8O5Jg,2179
NVxF6M7EESA,7247
9V3VXOLkyC0,18062
d6WPFj5rJfU,49539
JZsLEt4a_jo,15284
W3K387HSd9I,327396
gZl4UrAhwS8,654
VHE6bExTe8Y,6679
SH2vG6oakF0,9981
sJbBC47xPzo,4240
bJZNULUZV9k,3062
nKXIVdwPD8c,5058
mxdYHgBLUVo,24484
77WQCuVZGQQ,42310
g7-hqyYb1Ww,13323
-IhihPAwiuM,55416
d9pfFT7soiA,40870
Qei7Pm2JVnY,11136
6xO4P-BPbx4,2018
hN0saZi3YRs,3783
mQBs3Yh__Tg,28004
XyyYMA9Yvhg,31967
hefHIDiiZww,25185
6txw_c7OktQ,1817
3azFWto-AYs,32851
roymOFsOjyg,48216
HjUoIljI2Bc,396187
ti3JzkAFWKg,2933
EX_P8o3aIug,561
wj1vqmCme4c,18362
bBBlf5ajVCk,63306
u5y98NajEIQ,21456
sRgTNjZVios,31500
EO2I17X0eeo,69734
sFr-8Q2ZcPY,136077
iMQZS9gnjD8,1753
lyF1oICbfdk,2911
Y1jaBm4duQ0,24998
RfpIbc1uR0g,8705
QfOSN2ZiPPg,7629
-8eeoGMI804,17692
cG9wxVcROCo,5027
dT0UmvDIFGA,16
c9hRECHNbf4,213722
0yQtCWQUyMM,5679
sTOxFX8fKKs,86089
4ezVmnfoMm0,11364
r1qrSj2T-ps,5703
LfvWQL9hcE4,16857
ObbJroVYW48,2262
DR1ATICReKg,3963
2DBl9phX0a0,178796
S4WxKd-BXQU,105467
g6OTiTDPimU,565
wu6z_hFGJwI,524245
BoZiASyew2w,3710
EOzb9rA6VNQ,2713
PiK0SJuq3I8,14140
OQ3Z_4S7LmQ,25998
JTedLcAx73Q,51001
0EbOcLzhlWk,2786
ajbgVPi7hss,14039
qhf_HZKHHig,1696
3wQFS81wKMw,6703
ivc_4GT195o,11231
zVSUVtvWp8E,1967
iE_yxX9xols,5978
5dyWMCjglTY,1496
IAsoz7_ty7I,9286
uAX-PL1GprQ,23556
Ysr9eBeSa6c,10795
OGWY_jJSBlw,48931
JS7xrE_dEvk,186852
fRdpA6jFBI8,3500
vADq58MpBFg,31665
bThRh1FWCkM,112487
OkPSdrlFd2g,1869
iABijPAk2kA,882
j_bqUs93TLU,1274
IoRJPsEw_pM,23950
_GF1n2IjyHY,2936
f-gbIFpDoO0,53087
oDZwbywb_ss,3798
PAJDHLqwwfI,6746
tiJ072hxS0I,11003
5FKWhf-0ekk,6002
LaPADknH_-k,2630
hx1z9tVbnYg,25298
1unrg7nGEJI,8940
Dhj0UBdP-Ak,9980
6dv9vMY0G8Q,10393
Ipt_jFTqSHg,86644
G3h5LkuB8Lk,4194
GIcXHV04Q1Y,4789
oukyHzf_3cQ,6662
52JTJgub_3c,7519
_wqx-tz_lBU,86841
Em_PXfOHZeo,4362
fJvG16oWl94,4082
sAirodMNsiQ,3980
4Z-yFIljdJY,9894
S4Z1viytMVU,49451
kukz7MW1w58,1542
EO15RsgSoYk,14506
YF7QQ6UDnyY,8692
6wpGIs3Bn-Y,11797
wLLJ3UwQ920,4009
vO3On5zTaRU,27597
G7l67gwgeWY,104936
J_76Tq_fwO8,9386
UbPXknyZcH4,3855
bhAJAJgoD_s,25302
dk9PMDnJmd0,8338
xh9gcOmcPOc,13756
UBJ3mwqUR04,2133
naWX0OFiefU,188
vJ-hT7YwXL8,7593
XJotDDhp1AU,46025
wgUMWU2xBUc,1345
_kEGeZ9GW_o,11659
asO8SIP0y2Y,6585
qfVql7Uoc48,14802
SW9FZeonc5I,1653
6esUpLgUI3s,3607
L3BUjzgGfb4,2398
SZ2RuZShzjc,337
MtmmFIgM7LI,308599
p3gfFHorBTI,2027
3XobbQR6DXE,73459
ukwj0r59INo,18552
Ztm22waXDmg,3058
amAGr40E8OE,2080
4qt6c_3Kl7w,3059
3rL90glPRrk,3746
3eNaBFlAX4A,9963
bZH_kUty5Ic,546
mXI70HooKU0,1110
Zte8itD2Fj0,884875
EG7dnzazk-4,2733
wFRpCR6Fob8,206
C88qZ9cAE9M,9022
x1gqgNM3Wvk,286156
nggk7IzJjW8,44975
n8Pim4NwFxw,6755
Aj9YhCmTbr4,46368
gOHtfSVxuTY,15743
LAwBRmAKu2U,1825
S6Ms79ChZFk,4927
rCcpshA_kas,2375
VZUhsS84rdg,11489
oe0qTAKeH7k,12107
ejnVOGm1xhY,22114
43gptaZTrLg,7569
ypx1UAmkbTc,17720
rG8DEOjhADQ,962
Odn4v5hu8RI,115
lOCfXyQV1O8,23670
eywkGjiMHG4,638
vCODxEr-Pew,33762
eP1Qr0RtK8U,264
VTHn3f4ktQw,15042
JpnSaJJdyy4,14514
Gyg0suraL84,37012
WWQhjS9UuUg,1394
DLjaP3P7PD8,2168
wFPgqvME8H0,5745
hf6ziCOR3m8,4887
WFND8On3o5k,1963
eW6aTfKLc4Q,866
-afPZbNxAfc,88985
To9tDMOfgh4,28725
mzCSjpV2ZCI,27983
gDOgxyKgpvI,1033
fuqGxBgUpg4,1568
HTUA9SbWlD4,686
1w5P0KDntd8,23944
D11lBd4Ahac,141
N4XP7mTpqj8,6496
WyIKU8YQ240,7187
r0N7FXl-4kw,32942
gwFAoRdcfPg,1688
_QmM6s81GT0,1192
npXpBT-K-Aw,35487
A21EcXGrSK8,7241
keo4aXp96FY,6477
L7Ofmb5mFrE,26040
3J0rv14F7hI,1540
5LceNiIhH3g,1647
17ZsQl-wzWc,3216
gmAzmpEUwsg,135486
I1EM2IRFgK0,112150
9toaeG-s90k,35168
lsMGxe2o-bk,18198
f_dlwXuZtJc,1660
70FrejQVxow,67561
N4QL-ZuaWBA,2078
HkvlTHE_A0g,145863
qTu2QRtIf08,74528
YOhDYfpUNx8,28558
Ia1qZyubgfE,141209
sm6h6IzMzdo,409340
Dctz5WkFuUM,1267
GmYx6aM5RrQ,31797
AW7fQYXgtoY,2565
XXsugCMJ7fo,1536
XXoTszAJdZU,905
n9WCSpcfFj4,2647
n-e9vwO5fgw,32046
t8N5FaeRlZA,18145
WiVU_qfFJ-0,2166
xq11-jXVd_w,37907
YFwTUZRJ1W8,160
4AVFJVDL8TY,1324
pPTpQRsld3c,13276
nAiZynTTl6k,4675
5f1-vNKm6_0,2759
xpfxrh5gjjY,17396
d_JjQh9fyyY,879
lp0Ea3VTvgI,17560
eTQAWA9yaI0,1764
r8r0i9kz7ao,9297
MKrauOJuz5I,176766
zSU3-oqhGr0,3040
d6QW31Rcqh4,5192
JgNnkImmyKA,54934
LhVH7vi4VcQ,57989
LqA3o8FI7hE,126980
ZlPsNKCCuVA,3069
3kF0sfQe1SY,1139034
fXiTPfxVNx0,37527
ny1SWxMdLGs,12980
G3SksDwXojU,10112
BgLj-QobouI,2048
hsWMfe0hBkc,3267
GuvgO4vInuM,24448
0HjuONI42Qg,12748
Ah5O0wLKxFs,4857
nCJBgbVVkR8,86018
E-zkvjMWSRI,441449
dKTqm9LSKu4,10447
ZRDaZUQrJM0,5431
2s5Fspy9sIA,1841
xhorRBDczfQ,1915
1kEDQ2W2GIA,9588
tW38GdAfbas,4256
NPyaQY-FLmw,6022
NMN-oC7vBtQ,21954
VwqJxoV5zRc,2065
vkw-T7j0Hqk,2403
57WbrgrLl8o,205535
h2NA7qMVS3I,52105
jBTuIwtlF1k,167888
6Vfn7b8urEs,12297
Ic0nhWy9Yhk,40076
UK8_5T1RAFE,22708
YNsytyWC0EQ,8098
u9haVSDmjLc,21218
7Mkutd2YdfQ,9405
2tw6IKWmD_c,11617
MRzwEL_ZrKs,595
NLHxF_6e6yE,3215
iDeGvLfibb0,10971
4Fe8XSUp1R4,7838
hvd1EH84rkw,19707
YSY32KWUdbY,16695
qIB7Y3NGu3w,10260
8fTw22tYGgg,14716
g1MZaFHgIPI,6916
qtX8yTI3Grs,28629
OwmTq0lNPtQ,11222
ih1bvXGIMvI,7881
lvh1322PBX8,2482
6sLrNsXFbqc,1389
XzZ3sFVfg2k,43904
H87La9BLfYk,9021
BZWZTvYdzEU,84880
faBJ3AwX97c,23390
Apc4309bEmk,1066
QEz87nQYNKQ,27827
VlTbsptjkHs,18694
kP9DC5Ydi7M,144119
dIj5wHn5rxE,42990
xt0t2dTYLbg,1953
wbkDQLZHwns,71681
NEg1Ztp4zNw,42903
b358zxH-H9E,6028
e-aTIqhAxR8,8856
Aqzgy1YJjFQ,31154
js4A98iBujU,1221
It_Kw7jRNzQ,3974
YCm7R6Bz-cE,5591
BXf_5pHhMqk,62887
BrFitl4C0Cg,33464
yKDphK1DQ0M,79534
HWXBO4Awfu4,34820
IO44bDd0wME,1990
OaNtmZpKbDs,13203
FyZv2pmyUms,11222
x_LVBgBjQqU,10375
PSQLLLtQWwM,90438
A8Na7FVGoKA,27173
JMMBVCLv-G0,142057
BriYPbeZGGY,71356
bV-09zgOkhs,3651
kmZUj4hCWsE,1232
7QmzoiIVNQ8,12809160
DPs28qbhvH8,30051
2VIWFpaf2w4,1257
LU2MMLSmkGQ,8197
2sQaBQm8_ac,866
FbxBle99GQ4,28332
pmRGac038QY,13481
EYd7APDzJJk,11728
IPysZ8_fLgY,11817
XCa07VV4mzk,34240
cYG76ohixa0,15655
tRcWIQUIy10,9234
0ukD_Cc2h3k,103246
dLYUv-RL4Y8,304818
vPRFphU1ffA,51405
7hlLLT10wcs,25444
dqjc4FdclDE,27632
kKEyxJhQJ5E,23071
ZFPXVlqGW4E,67363
JeXqf8569NQ,25313
hXmcHJRjRyQ,386409
v8U1C52Z8I4,13844
W40vqD65oAc,108422
w94XS2Ubavo,18167
xBgW1tK-ZKc,112325
qnaywikoHj0,10766
MptAAzSnep0,55742
F_wcQa5edeQ,12233
xTbq0FeAiRc,5060
Pa0lmszVqzs,2633
Xkrj6OW9RIA,321604
M1z-GiJhJms,33152
PrFGLfXU7a8,6129
CpGn6qINcTc,14873
jCbK3JFlupg,41898
5eKkNcdcTuA,2905
tPDiQA-iJWA,7928
o7HjrSJlJ-4,31321
eXet3ba0-wo,24793
LHnYf0Iuc9g,39685
TN-X9MJNC3Y,1718
cZXpf5_BtDQ,156410
NrKIUTW8K8c,121543
PfE2cs0YMAM,50190
63bxlv75fbs,23398
36JIYBb0eOA,4708
AZIpFxpFCv8,16423
4sEuH54Ydlk,3571
X3dbkE6GLiE,6776
et6aEb10vOE,17985
P9wyZZUAEE0,37936
7MHSEAQcPJM,57100
wkqI7qzw_N4,30498
fSwL_L_c8iU,24291
uolc4ij7WxA,55339
dRtz5BmW-os,19470
xs5sos1Fi7k,2459
Mbla1dHamfA,10392
Br9AdKcjfDs,14395
OHhBFfERt3I,2040
PGYm8-MeoZo,24093
4Haqnby7K5c,23630
42-uy2T6Ug0,7102
Wz9kQn_CZ14,2521
p9P1bFG7RTM,48024
o9GFdBfxQ3s,18218
f-320jzVrnU,733
Ic9Y8ljJLw8,4388
I0yfolzh0vI,8280
IYVzpRutv_0,1070
UqaOIjJYNVc,7292
cNhL8W5_Kyk,9729
m84znI6w4vQ,46211
t3wcp-6wzZU,31011
UPqEYke8Fs8,10675
STPkzjVylT4,461512
hQgnxeQxDYs,26675
XGxGflp4fSw,1486
wCGTjw3rInk,17001
CtRoHnRmZ7k,11702
bkmIF697j9o,14699
7v9evmDenzU,2832
-pNGww8PWtA,64533
nMzM0pJHWH4,9089
L3Sh8YTpONo,2297
r4SOQNjaaj0,2259
sPhHakb8niM,12617
1KGpGq5bHHc,11170
dMIZcSfPBDQ,385
SeKSmZSSf8k,9288
RJifbz_SZ-o,2171
bYp4xvQHe-k,6349
1kqLmaTYsM4,1134
cDETXlZhjT4,2262
xPMbqtKdybo,28438
Aj2aUehwV5E,12371
tsEN0qjO1Nk,25380
Oe1esH80fVY,2769
j36io5IpYuU,11389
c7x8gK-m2d8,144
7z7NH5psElo,5527
VB0j2cWHIFg,49372
6sGlDHHf7dw,25260
7-O-eNZ-Bs0,971
fDdMYmpOkQA,2423
rooD4jIjT38,595106
e_l7bUz_MA0,4533
1fkQIS7gXGk,12861
NOyn6bJSAC8,4024
_IDF5_wKzHw,9909
hMGVdoWfyHY,8590
aGMucWdDg1s,3764
XCXq60eyhcM,4576
7eJrLlRzA9w,11413
QsMg6EKqnI8,1330868
2dBWxu5yUJ4,144
12VPwpHv644,12441
NIRdcjYybNg,2142
VOaI-JbF7c4,1049
VdIHnXH0ohs,313368
ooGoVeCvjIg,1583
3VEYub6MZ7w,437
oTxu870WomA,2730
7-58EfEwpGk,10374
sxDo4ALnyLw,31070
hOTUbuZUiBM,8895
Jy_4rJpynqQ,44179
cillOfYon-o,810
disdRcJuURw,1586
LpQnQowK1lg,0
Fg2E2aRR8NY,1
MK82zUl-BSw,2574
hd5auFJsr9U,12009
LGnpZcQNwfA,2264
zWzaE9jPsak,6079
EZiSnxOzlNA,10410
AsjKaQ0P0Ck,98
nfvy52zW0H4,6697
pUcVsPAjcJQ,53549
TY5zSXYGTv4,224
sAwLWulhcng,14743
Vf9zXzJOblI,348
TUAIIgDZWYI,1504
r6L53w4CU6U,9028
V-XKj53z-34,7726
r5PmSHfbnKI,404
KKSLZMijs3g,2934
FIwWkF0kSBA,1172
RFGUlDgFOLY,35311
BsHGma_OawE,7565
V1Mo4eG__hI,31542
OQPqAl_sCb4,1367
Jni421Pen0w,75028
YgIJ4NNf5gk,4365
BJfhWSYMh80,3906
olJe4qbZOEI,1531
Ty96twSIxWU,56448
6C81RWJqSzs,6168
FYKiZbLPkAk,48605
eNkXmSbwgVY,10470185
Qoicf8S2-kQ,1464
sqVWunPEECw,35788
90DQZfPa2dc,1705
QXmfETpUT5s,11208
b2ey5TThGzY,29460
0tD006DWHYE,3148
ucS1eXVahrc,2598
65MCr9aTc10,12675
JAnQAoAXLdY,101542
R_mJKcXhdMo,1272
I1PN9XSEaL0,2303
1tuko_GVOYY,42150
xfSt6GBWzho,1255
-xN8ESOht7c,399
8DC4hlb9UXU,25142
5o9vEXpL4V8,1798
QVpRUhXaIX8,58
cZzgdINopYE,11546
6sSTUdhyB5I,7320
6-uhjlAxkoo,24787
Z__a13JgCng,49341
6NSMr_zJQDs,20830
wZKRd5kzARQ,11223
nslF_jupdNk,230923
nQEWGYG2KUk,20718
